epoch_id,train_reco_loss,train_pred_loss,train_loss,vali_reco_loss,vali_pred_loss
0.0,0.3576364815235138,0.2915568947792053,0.6501288414001465,0.3563473358750343,0.29205311834812164
1.0,0.35502904653549194,0.291561096906662,0.6469531655311584,0.3511914059519768,0.292046831548214
2.0,0.3637332618236542,0.29153671860694885,0.6557944416999817,0.3609124630689621,0.2920141041278839
3.0,0.36599284410476685,0.2913544774055481,0.6582420468330383,0.36348386853933334,0.2919127315282822
4.0,0.36583372950553894,0.2912527918815613,0.6577203273773193,0.3631055295467377,0.29188089817762375
5.0,0.36554017663002014,0.2911438047885895,0.6571991443634033,0.3627988636493683,0.29181879460811616
6.0,0.3651982843875885,0.2909975051879883,0.6566402316093445,0.36246239244937895,0.2917074844241142
7.0,0.3646543622016907,0.29083454608917236,0.6558876037597656,0.36199190765619277,0.2915694177150726
8.0,0.3626173734664917,0.2906734347343445,0.6536636352539062,0.360610169172287,0.2914318174123764
9.0,0.27572304010391235,0.291186660528183,0.5687305927276611,0.2691433221101761,0.29190184623003007
10.0,0.26267144083976746,0.29047298431396484,0.5539329648017883,0.25706981495022774,0.29124860018491744
11.0,0.2630724012851715,0.29027059674263,0.5539169311523438,0.2564666591584682,0.2910421922802925
12.0,0.26282766461372375,0.2901178002357483,0.5534296631813049,0.2562929779291153,0.2908982768654823
13.0,0.2629014253616333,0.2907756567001343,0.554091215133667,0.2567065104842186,0.29139830619096757
14.0,0.2571149468421936,0.28768107295036316,0.5452520251274109,0.25172159597277644,0.28854557275772097
15.0,0.2600599229335785,0.2892792224884033,0.5497885942459106,0.25505434796214105,0.2899616912007332
16.0,0.25934648513793945,0.28923848271369934,0.5490015149116516,0.2544479571282864,0.2899116098880768
17.0,0.24969179928302765,0.28561854362487793,0.5359103083610535,0.2449237197637558,0.28616825491189957
18.0,0.2893620431423187,0.28403300046920776,0.5758024454116821,0.2780985102057457,0.285175758600235
19.0,0.21669486165046692,0.2801680862903595,0.5032626390457153,0.18834836333990096,0.27929994016885756
20.0,0.19803142547607422,0.19851507246494293,0.3982643485069275,0.19976332858204843,0.19447648376226426
21.0,0.12122111767530441,0.05211777240037918,0.1789410412311554,0.13784085288643838,0.09372417144477367
22.0,0.12631326913833618,0.062043674290180206,0.19220539927482605,0.10193727873265743,0.02780980346724391
23.0,0.10537991672754288,0.043640926480293274,0.15405522286891937,0.11733351610600948,0.04878853410482407
24.0,0.10000527650117874,0.0253435131162405,0.1291804015636444,0.10016298443078994,0.03983026025816798
25.0,0.09692668914794922,0.026607489213347435,0.12716993689537048,0.11211461462080478,0.03646519584581256
26.0,0.0988820493221283,0.028784245252609253,0.13103923201560974,0.09489543847739697,0.01806202456355095
27.0,0.09695037454366684,0.028715496882796288,0.12906743586063385,0.09465106911957263,0.018809999292716383
28.0,0.10292934626340866,0.050300437957048416,0.15693169832229614,0.10130925923585891,0.041504228860139845
29.0,0.08131159096956253,0.025948237627744675,0.11067261546850204,0.07455097325146198,0.020889838552102448
30.0,0.0901072770357132,0.029993833974003792,0.12349061667919159,0.09309219308197499,0.027636673394590618
31.0,0.09394510835409164,0.05288304015994072,0.14955873787403107,0.0612479330971837,0.01534322858788073
32.0,0.0730937197804451,0.03786907717585564,0.11383164674043655,0.060050342977046964,0.02104256059974432
33.0,0.05449817702174187,0.02560422010719776,0.08297362923622131,0.048811939917504786,0.016990753822028637
34.0,0.040289320051670074,0.030403094366192818,0.07379142940044403,0.041371069848537445,0.019465056341141464
35.0,0.038150180131196976,0.05717158317565918,0.09797438979148865,0.044449733756482604,0.05039551230147481
36.0,0.03285857290029526,0.030003372579813004,0.06588631123304367,0.030297032184898855,0.023788124416023494
37.0,0.035511743277311325,0.046992432326078415,0.0847768634557724,0.037664327584207055,0.024937605019658804
38.0,0.03158728778362274,0.028584923595190048,0.06259849667549133,0.0434046296402812,0.03690596176311374
39.0,0.03160984441637993,0.038190972059965134,0.07262806594371796,0.03343423344194889,0.032709074299782516
40.0,0.025289500132203102,0.04234815761446953,0.07031862437725067,0.028132416401058437,0.0245979352388531
41.0,0.03291960060596466,0.02689901925623417,0.0621475987136364,0.021079739462584256,0.019157721381634473
